country,year,region,income,death
Aruba,2007,Latin America & Caribbean,3,7.508
Aruba,2008,Latin America & Caribbean,3,7.629
Aruba,2009,Latin America & Caribbean,3,7.763
Aruba,2010,Latin America & Caribbean,3,7.906
Aruba,2011,Latin America & Caribbean,3,8.055
Aruba,2012,Latin America & Caribbean,3,8.207
Aruba,2013,Latin America & Caribbean,3,8.359
Afghanistan,1960,South Asia,0,33.39
Afghanistan,1961,South Asia,0,32.773
Afghanistan,1962,South Asia,0,32.168
Afghanistan,1963,South Asia,0,31.572
Afghanistan,1964,South Asia,0,30.984
Afghanistan,1965,South Asia,0,30.402
Afghanistan,1966,South Asia,0,29.826
Afghanistan,1967,South Asia,0,29.257
Afghanistan,1968,South Asia,0,28.696
Afghanistan,1969,South Asia,0,28.144
Afghanistan,1970,South Asia,0,27.602
Afghanistan,1971,South Asia,0,27.074
Afghanistan,1972,South Asia,0,26.56
Afghanistan,1973,South Asia,0,26.06
Afghanistan,1974,South Asia,0,25.569
Afghanistan,1975,South Asia,0,25.089
Afghanistan,1976,South Asia,0,24.617
Afghanistan,1977,South Asia,0,24.148
Afghanistan,1978,South Asia,0,23.677
Afghanistan,1979,South Asia,0,23.196
Afghanistan,1980,South Asia,0,22.693
Afghanistan,1981,South Asia,0,22.155
Afghanistan,1982,South Asia,0,21.58
Afghanistan,1983,South Asia,0,20.967
Afghanistan,1984,South Asia,0,20.32
Afghanistan,1985,South Asia,0,19.647
Afghanistan,1986,South Asia,0,18.956
Afghanistan,1987,South Asia,0,18.264
Afghanistan,1988,South Asia,0,17.584
Afghanistan,1989,South Asia,0,16.931
Afghanistan,1990,South Asia,0,16.315
Afghanistan,1991,South Asia,0,15.746
Afghanistan,1992,South Asia,0,15.223
Afghanistan,1993,South Asia,0,14.744
Afghanistan,1994,South Asia,0,14.308
Afghanistan,1995,South Asia,0,13.913
Afghanistan,1996,South Asia,0,13.556
Afghanistan,1997,South Asia,0,13.227
Afghanistan,1998,South Asia,0,12.916
Afghanistan,1999,South Asia,0,12.613
Afghanistan,2000,South Asia,0,12.307
Afghanistan,2001,South Asia,0,11.988
Afghanistan,2002,South Asia,0,11.653
Afghanistan,2003,South Asia,0,11.301
Afghanistan,2004,South Asia,0,10.933
Afghanistan,2005,South Asia,0,10.55
Afghanistan,2006,South Asia,0,10.158
Afghanistan,2007,South Asia,0,9.767
Afghanistan,2008,South Asia,0,9.386
Afghanistan,2009,South Asia,0,9.023
Afghanistan,2010,South Asia,0,8.684
Afghanistan,2011,South Asia,0,8.375
Afghanistan,2012,South Asia,0,8.095
Afghanistan,2013,South Asia,0,7.845
United Arab Emirates,1960,Middle East & North Africa,3,15.18
United Arab Emirates,1961,Middle East & North Africa,3,14.174
United Arab Emirates,1962,Middle East & North Africa,3,13.182
United Arab Emirates,1963,Middle East & North Africa,3,12.219
United Arab Emirates,1964,Middle East & North Africa,3,11.304
United Arab Emirates,1965,Middle East & North Africa,3,10.457
United Arab Emirates,1966,Middle East & North Africa,3,9.692
United Arab Emirates,1967,Middle East & North Africa,3,9.011
United Arab Emirates,1968,Middle East & North Africa,3,8.411
United Arab Emirates,1969,Middle East & North Africa,3,7.887
United Arab Emirates,1970,Middle East & North Africa,3,7.428
United Arab Emirates,1971,Middle East & North Africa,3,7.016
United Arab Emirates,1972,Middle East & North Africa,3,6.633
United Arab Emirates,1973,Middle East & North Africa,3,6.263
United Arab Emirates,1974,Middle East & North Africa,3,5.901
United Arab Emirates,1975,Middle East & North Africa,3,5.546
United Arab Emirates,1976,Middle East & North Africa,3,5.204
United Arab Emirates,1977,Middle East & North Africa,3,4.888
United Arab Emirates,1978,Middle East & North Africa,3,4.606
United Arab Emirates,1979,Middle East & North Africa,3,4.358
United Arab Emirates,1980,Middle East & North Africa,3,4.143
United Arab Emirates,1981,Middle East & North Africa,3,3.958
United Arab Emirates,1982,Middle East & North Africa,3,3.797
United Arab Emirates,1983,Middle East & North Africa,3,3.652
United Arab Emirates,1984,Middle East & North Africa,3,3.518
United Arab Emirates,1985,Middle East & North Africa,3,3.391
United Arab Emirates,1986,Middle East & North Africa,3,3.265
United Arab Emirates,1987,Middle East & North Africa,3,3.14
United Arab Emirates,1988,Middle East & North Africa,3,3.016
United Arab Emirates,1989,Middle East & North Africa,3,2.893
United Arab Emirates,1990,Middle East & North Africa,3,2.769
United Arab Emirates,1991,Middle East & North Africa,3,2.649
United Arab Emirates,1992,Middle East & North Africa,3,2.534
United Arab Emirates,1993,Middle East & North Africa,3,2.427
United Arab Emirates,1994,Middle East & North Africa,3,2.328
United Arab Emirates,1995,Middle East & North Africa,3,2.239
United Arab Emirates,1996,Middle East & North Africa,3,2.16
United Arab Emirates,1997,Middle East & North Africa,3,2.089
United Arab Emirates,1998,Middle East & North Africa,3,2.023
United Arab Emirates,1999,Middle East & North Africa,3,1.96
United Arab Emirates,2000,Middle East & North Africa,3,1.896
United Arab Emirates,2001,Middle East & North Africa,3,1.826
United Arab Emirates,2002,Middle East & North Africa,3,1.747
United Arab Emirates,2003,Middle East & North Africa,3,1.661
United Arab Emirates,2004,Middle East & North Africa,3,1.568
United Arab Emirates,2005,Middle East & North Africa,3,1.471
United Arab Emirates,2006,Middle East & North Africa,3,1.375
United Arab Emirates,2007,Middle East & North Africa,3,1.285
United Arab Emirates,2008,Middle East & North Africa,3,1.207
United Arab Emirates,2009,Middle East & North Africa,3,1.143
United Arab Emirates,2010,Middle East & North Africa,3,1.095
United Arab Emirates,2011,Middle East & North Africa,3,1.062
United Arab Emirates,2012,Middle East & North Africa,3,1.042
United Arab Emirates,2013,Middle East & North Africa,3,1.032
Cambodia,1960,East Asia & Pacific,0,21.794
Cambodia,1961,East Asia & Pacific,0,21.626
Cambodia,1962,East Asia & Pacific,0,21.442
Cambodia,1963,East Asia & Pacific,0,21.249
Cambodia,1964,East Asia & Pacific,0,21.069
Cambodia,1965,East Asia & Pacific,0,20.827
Cambodia,1966,East Asia & Pacific,0,20.427
Cambodia,1967,East Asia & Pacific,0,19.907
Cambodia,1968,East Asia & Pacific,0,19.413
Cambodia,1969,East Asia & Pacific,0,19.161
Cambodia,1970,East Asia & Pacific,0,19.796
Cambodia,1971,East Asia & Pacific,0,22.09
Cambodia,1972,East Asia & Pacific,0,26.277
Cambodia,1973,East Asia & Pacific,0,32.163
Cambodia,1974,East Asia & Pacific,0,39.212
Cambodia,1975,East Asia & Pacific,0,46.178
Cambodia,1976,East Asia & Pacific,0,51.496
Cambodia,1977,East Asia & Pacific,0,54.017
Cambodia,1978,East Asia & Pacific,0,53.144
Cambodia,1979,East Asia & Pacific,0,48.922
Cambodia,1980,East Asia & Pacific,0,42.066
Cambodia,1981,East Asia & Pacific,0,33.832
Cambodia,1982,East Asia & Pacific,0,25.818
Cambodia,1983,East Asia & Pacific,0,19.268
Cambodia,1984,East Asia & Pacific,0,14.701
Cambodia,1985,East Asia & Pacific,0,12.246
Cambodia,1986,East Asia & Pacific,0,11.571
Cambodia,1987,East Asia & Pacific,0,11.783
Cambodia,1988,East Asia & Pacific,0,12.142
Cambodia,1989,East Asia & Pacific,0,12.392
Cambodia,1990,East Asia & Pacific,0,12.374
Cambodia,1991,East Asia & Pacific,0,12.075
Cambodia,1992,East Asia & Pacific,0,11.661
Cambodia,1993,East Asia & Pacific,0,11.26
Cambodia,1994,East Asia & Pacific,0,10.867
Cambodia,1995,East Asia & Pacific,0,10.476
Cambodia,1996,East Asia & Pacific,0,10.084
Cambodia,1997,East Asia & Pacific,0,9.691
Cambodia,1998,East Asia & Pacific,0,9.3
Cambodia,1999,East Asia & Pacific,0,8.914
Cambodia,2000,East Asia & Pacific,0,8.533
Cambodia,2001,East Asia & Pacific,0,8.161
Cambodia,2002,East Asia & Pacific,0,7.805
Cambodia,2003,East Asia & Pacific,0,7.469
Cambodia,2004,East Asia & Pacific,0,7.16
Cambodia,2005,East Asia & Pacific,0,6.886
Cambodia,2006,East Asia & Pacific,0,6.653
Cambodia,2007,East Asia & Pacific,0,6.463
Cambodia,2008,East Asia & Pacific,0,6.314
Cambodia,2009,East Asia & Pacific,0,6.202
Cambodia,2010,East Asia & Pacific,0,6.122
Cambodia,2011,East Asia & Pacific,0,6.066
Cambodia,2012,East Asia & Pacific,0,6.024
Cambodia,2013,East Asia & Pacific,0,5.989
Australia,1960,East Asia & Pacific,3,8.6
Australia,1961,East Asia & Pacific,3,8.5
Australia,1962,East Asia & Pacific,3,8.7
Australia,1963,East Asia & Pacific,3,8.7
Australia,1964,East Asia & Pacific,3,9
Australia,1965,East Asia & Pacific,3,8.8
Australia,1966,East Asia & Pacific,3,8.9
Australia,1967,East Asia & Pacific,3,8.7
Australia,1968,East Asia & Pacific,3,9.1
Australia,1969,East Asia & Pacific,3,8.7
Australia,1970,East Asia & Pacific,3,9
Australia,1971,East Asia & Pacific,3,8.6
Australia,1972,East Asia & Pacific,3,8.3
Australia,1973,East Asia & Pacific,3,8.3
Australia,1974,East Asia & Pacific,3,8.4
Australia,1975,East Asia & Pacific,3,7.8
Australia,1976,East Asia & Pacific,3,8
Australia,1977,East Asia & Pacific,3,7.6
Australia,1978,East Asia & Pacific,3,7.5
Australia,1979,East Asia & Pacific,3,7.3
Australia,1980,East Asia & Pacific,3,7.3
Australia,1981,East Asia & Pacific,3,7.3
Australia,1982,East Asia & Pacific,3,7.5
Australia,1983,East Asia & Pacific,3,7.3
Australia,1984,East Asia & Pacific,3,7.1
Australia,1985,East Asia & Pacific,3,6.6
Australia,1986,East Asia & Pacific,3,7.3
Australia,1987,East Asia & Pacific,3,7.5
Australia,1988,East Asia & Pacific,3,7.2
Australia,1989,East Asia & Pacific,3,7.3
Australia,1990,East Asia & Pacific,3,7
Australia,1991,East Asia & Pacific,3,6.9
Australia,1992,East Asia & Pacific,3,7.1
Australia,1993,East Asia & Pacific,3,6.9
Australia,1994,East Asia & Pacific,3,7.1
Australia,1995,East Asia & Pacific,3,6.9
Australia,1996,East Asia & Pacific,3,7
Australia,1997,East Asia & Pacific,3,7
Australia,1998,East Asia & Pacific,3,6.8
Australia,1999,East Asia & Pacific,3,6.8
Australia,2000,East Asia & Pacific,3,6.7
Australia,2001,East Asia & Pacific,3,6.6
Australia,2002,East Asia & Pacific,3,6.8
Australia,2003,East Asia & Pacific,3,6.6
Australia,2004,East Asia & Pacific,3,6.5
Australia,2005,East Asia & Pacific,3,6.4
Australia,2006,East Asia & Pacific,3,6.4
Australia,2007,East Asia & Pacific,3,6.7
Australia,2008,East Asia & Pacific,3,6.7
Australia,2009,East Asia & Pacific,3,6.5
Australia,2010,East Asia & Pacific,3,6.5
Australia,2011,East Asia & Pacific,3,6.6
Australia,2012,East Asia & Pacific,3,6.6
Australia,2013,East Asia & Pacific,3,6.3
United States,1960,North America,3,9.5
United States,1961,North America,3,9.3
United States,1962,North America,3,9.5
United States,1963,North America,3,9.6
United States,1964,North America,3,9.4
United States,1965,North America,3,9.4
United States,1966,North America,3,9.5
United States,1967,North America,3,9.4
United States,1968,North America,3,9.8
United States,1969,North America,3,9.5
United States,1970,North America,3,9.5
United States,1971,North America,3,9.3
United States,1972,North America,3,9.4
United States,1973,North America,3,9.3
United States,1974,North America,3,9.1
United States,1975,North America,3,8.8
United States,1976,North America,3,8.8
United States,1977,North America,3,8.6
United States,1978,North America,3,8.7
United States,1979,North America,3,8.5
United States,1980,North America,3,8.8
United States,1981,North America,3,8.6
United States,1982,North America,3,8.5
United States,1983,North America,3,8.6
United States,1984,North America,3,8.7
United States,1985,North America,3,8.7
United States,1986,North America,3,8.7
United States,1987,North America,3,8.6
United States,1988,North America,3,8.9
United States,1989,North America,3,8.8
United States,1990,North America,3,8.6
United States,1991,North America,3,8.6
United States,1992,North America,3,8.5
United States,1993,North America,3,8.8
United States,1994,North America,3,8.8
United States,1995,North America,3,8.8
United States,1996,North America,3,8.8
United States,1997,North America,3,8.7
United States,1998,North America,3,8.6
United States,1999,North America,3,8.64
United States,2000,North America,3,8.7
United States,2001,North America,3,8.5
United States,2002,North America,3,8.5
United States,2003,North America,3,8.44
United States,2004,North America,3,8.34
United States,2005,North America,3,8.26
United States,2006,North America,3,8.1
United States,2007,North America,3,8
United States,2008,North America,3,8.2
United States,2009,North America,3,8.4
United States,2010,North America,3,8
United States,2011,North America,3,8.066
United States,2012,North America,3,8.1
United States,2013,North America,3,8.2
India,1960,South Asia,1,22.248
India,1961,South Asia,1,21.601
India,1962,South Asia,1,20.96
India,1963,South Asia,1,20.327
India,1964,South Asia,1,19.705
India,1965,South Asia,1,19.098
India,1966,South Asia,1,18.509
India,1967,South Asia,1,17.939
India,1968,South Asia,1,17.39
India,1969,South Asia,1,16.862
India,1970,South Asia,1,16.351
India,1971,South Asia,1,15.855
India,1972,South Asia,1,15.371
India,1973,South Asia,1,14.898
India,1974,South Asia,1,14.439
India,1975,South Asia,1,14.001
India,1976,South Asia,1,13.592
India,1977,South Asia,1,13.218
India,1978,South Asia,1,12.882
India,1979,South Asia,1,12.585
India,1980,South Asia,1,12.323
India,1981,South Asia,1,12.094
India,1982,South Asia,1,11.889
India,1983,South Asia,1,11.7
India,1984,South Asia,1,11.521
India,1985,South Asia,1,11.349
India,1986,South Asia,1,11.182
India,1987,South Asia,1,11.02
India,1988,South Asia,1,10.863
India,1989,South Asia,1,10.708
India,1990,South Asia,1,10.552
India,1991,South Asia,1,10.391
India,1992,South Asia,1,10.226
India,1993,South Asia,1,10.056
India,1994,South Asia,1,9.882
India,1995,South Asia,1,9.706
India,1996,South Asia,1,9.532
India,1997,South Asia,1,9.361
India,1998,South Asia,1,9.198
India,1999,South Asia,1,9.043
India,2000,South Asia,1,8.898
India,2001,South Asia,1,8.76
India,2002,South Asia,1,8.63
India,2003,South Asia,1,8.506
India,2004,South Asia,1,8.389
India,2005,South Asia,1,8.283
India,2006,South Asia,1,8.19
India,2007,South Asia,1,8.111
India,2008,South Asia,1,8.049
India,2009,South Asia,1,8.002
India,2010,South Asia,1,7.969
India,2011,South Asia,1,7.949
India,2012,South Asia,1,7.937
India,2013,South Asia,1,7.932
Qatar,1960,Middle East & North Africa,3,9.261
Qatar,1961,Middle East & North Africa,3,8.752
Qatar,1962,Middle East & North Africa,3,8.255
Qatar,1963,Middle East & North Africa,3,7.773
Qatar,1964,Middle East & North Africa,3,7.308
Qatar,1965,Middle East & North Africa,3,6.864
Qatar,1966,Middle East & North Africa,3,6.444
Qatar,1967,Middle East & North Africa,3,6.051
Qatar,1968,Middle East & North Africa,3,5.687
Qatar,1969,Middle East & North Africa,3,5.351
Qatar,1970,Middle East & North Africa,3,5.047
Qatar,1971,Middle East & North Africa,3,4.776
Qatar,1972,Middle East & North Africa,3,4.535
Qatar,1973,Middle East & North Africa,3,4.32
Qatar,1974,Middle East & North Africa,3,4.127
Qatar,1975,Middle East & North Africa,3,3.951
Qatar,1976,Middle East & North Africa,3,3.785
Qatar,1977,Middle East & North Africa,3,3.625
Qatar,1978,Middle East & North Africa,3,3.468
Qatar,1979,Middle East & North Africa,3,3.312
Qatar,1980,Middle East & North Africa,3,3.156
Qatar,1981,Middle East & North Africa,3,3.003
Qatar,1982,Middle East & North Africa,3,2.856
Qatar,1983,Middle East & North Africa,3,2.719
Qatar,1984,Middle East & North Africa,3,2.595
Qatar,1985,Middle East & North Africa,3,2.484
Qatar,1986,Middle East & North Africa,3,2.388
Qatar,1987,Middle East & North Africa,3,2.307
Qatar,1988,Middle East & North Africa,3,2.24
Qatar,1989,Middle East & North Africa,3,2.185
Qatar,1990,Middle East & North Africa,3,2.143
Qatar,1991,Middle East & North Africa,3,2.112
Qatar,1992,Middle East & North Africa,3,2.092
Qatar,1993,Middle East & North Africa,3,2.078
Qatar,1994,Middle East & North Africa,3,2.069
Qatar,1995,Middle East & North Africa,3,2.063
Qatar,1996,Middle East & North Africa,3,2.056
Qatar,1997,Middle East & North Africa,3,2.048
Qatar,1998,Middle East & North Africa,3,2.036
Qatar,1999,Middle East & North Africa,3,2.02
Qatar,2000,Middle East & North Africa,3,1.995
Qatar,2001,Middle East & North Africa,3,1.961
Qatar,2002,Middle East & North Africa,3,1.917
Qatar,2003,Middle East & North Africa,3,1.866
Qatar,2004,Middle East & North Africa,3,1.808
Qatar,2005,Middle East & North Africa,3,1.746
Qatar,2006,Middle East & North Africa,3,1.682
Qatar,2007,Middle East & North Africa,3,1.619
Qatar,2008,Middle East & North Africa,3,1.56
Qatar,2009,Middle East & North Africa,3,1.507
Qatar,2010,Middle East & North Africa,3,1.462
Qatar,2011,Middle East & North Africa,3,1.426
Qatar,2012,Middle East & North Africa,3,1.398
Qatar,2013,Middle East & North Africa,3,1.378
Canada,1960,North America,3,7.8
Canada,1961,North America,3,7.7
Canada,1962,North America,3,7.7
Canada,1963,North America,3,7.8
Canada,1964,North America,3,7.5
Canada,1965,North America,3,7.6
Canada,1966,North America,3,7.5
Canada,1967,North America,3,7.4
Canada,1968,North America,3,7.4
Canada,1969,North America,3,7.3
Canada,1970,North America,3,7.3
Canada,1971,North America,3,7.3
Canada,1972,North America,3,7.4
Canada,1973,North America,3,7.4
Canada,1974,North America,3,7.4
Canada,1975,North America,3,7.3
Canada,1976,North America,3,7.2
Canada,1977,North America,3,7.1
Canada,1978,North America,3,7.1
Canada,1979,North America,3,7
Canada,1980,North America,3,7.1
Canada,1981,North America,3,7
Canada,1982,North America,3,7.1
Canada,1983,North America,3,7
Canada,1984,North America,3,7
Canada,1985,North America,3,7
Canada,1986,North America,3,7.2
Canada,1987,North America,3,7.2
Canada,1988,North America,3,7.3
Canada,1989,North America,3,7.3
Canada,1990,North America,3,7.3
Canada,1991,North America,3,7.2
Canada,1992,North America,3,6.9
Canada,1993,North America,3,6.8
Canada,1994,North America,3,7.2
Canada,1995,North America,3,7.1
Canada,1996,North America,3,7.3
Canada,1997,North America,3,7.2
Canada,1998,North America,3,7.2
Canada,1999,North America,3,7.3
Canada,2000,North America,3,7.1
Canada,2001,North America,3,7.1
Canada,2002,North America,3,7.1
Canada,2003,North America,3,7.2
Canada,2004,North America,3,7.25
Canada,2005,North America,3,7.1
Canada,2006,North America,3,7
Canada,2007,North America,3,7.1
Canada,2008,North America,3,7.2
Canada,2009,North America,3,7.1
Canada,2010,North America,3,7.1
Canada,2011,North America,3,7
Canada,2012,North America,3,7.1
Canada,2013,North America,3,7.2
Peru,1960,Latin America & Caribbean,2,18.635
Peru,1961,Latin America & Caribbean,2,18.217
Peru,1962,Latin America & Caribbean,2,17.808
Peru,1963,Latin America & Caribbean,2,17.407
Peru,1964,Latin America & Caribbean,2,17.013
Peru,1965,Latin America & Caribbean,2,16.611
Peru,1966,Latin America & Caribbean,2,16.184
Peru,1967,Latin America & Caribbean,2,15.723
Peru,1968,Latin America & Caribbean,2,15.224
Peru,1969,Latin America & Caribbean,2,14.692
Peru,1970,Latin America & Caribbean,2,14.142
Peru,1971,Latin America & Caribbean,2,13.593
Peru,1972,Latin America & Caribbean,2,13.066
Peru,1973,Latin America & Caribbean,2,12.576
Peru,1974,Latin America & Caribbean,2,12.129
Peru,1975,Latin America & Caribbean,2,11.722
Peru,1976,Latin America & Caribbean,2,11.344
Peru,1977,Latin America & Caribbean,2,10.98
Peru,1978,Latin America & Caribbean,2,10.617
Peru,1979,Latin America & Caribbean,2,10.254
Peru,1980,Latin America & Caribbean,2,9.893
Peru,1981,Latin America & Caribbean,2,9.539
Peru,1982,Latin America & Caribbean,2,9.201
Peru,1983,Latin America & Caribbean,2,8.887
Peru,1984,Latin America & Caribbean,2,8.598
Peru,1985,Latin America & Caribbean,2,8.335
Peru,1986,Latin America & Caribbean,2,8.095
Peru,1987,Latin America & Caribbean,2,7.874
Peru,1988,Latin America & Caribbean,2,7.667
Peru,1989,Latin America & Caribbean,2,7.472
Peru,1990,Latin America & Caribbean,2,7.284
Peru,1991,Latin America & Caribbean,2,7.103
Peru,1992,Latin America & Caribbean,2,6.928
Peru,1993,Latin America & Caribbean,2,6.758
Peru,1994,Latin America & Caribbean,2,6.594
Peru,1995,Latin America & Caribbean,2,6.436
Peru,1996,Latin America & Caribbean,2,6.283
Peru,1997,Latin America & Caribbean,2,6.138
Peru,1998,Latin America & Caribbean,2,6.003
Peru,1999,Latin America & Caribbean,2,5.879
Peru,2000,Latin America & Caribbean,2,5.769
Peru,2001,Latin America & Caribbean,2,5.675
Peru,2002,Latin America & Caribbean,2,5.598
Peru,2003,Latin America & Caribbean,2,5.536
Peru,2004,Latin America & Caribbean,2,5.489
Peru,2005,Latin America & Caribbean,2,5.454
Peru,2006,Latin America & Caribbean,2,5.426
Peru,2007,Latin America & Caribbean,2,5.404
Peru,2008,Latin America & Caribbean,2,5.383
Peru,2009,Latin America & Caribbean,2,5.362
Peru,2010,Latin America & Caribbean,2,5.341
Peru,2011,Latin America & Caribbean,2,5.32
Peru,2012,Latin America & Caribbean,2,5.302
Peru,2013,Latin America & Caribbean,2,5.288
South Africa,1960,Sub-Saharan Africa,2,16.993
South Africa,1961,Sub-Saharan Africa,2,16.683
South Africa,1962,Sub-Saharan Africa,2,16.383
South Africa,1963,Sub-Saharan Africa,2,16.084
South Africa,1964,Sub-Saharan Africa,2,15.782
South Africa,1965,Sub-Saharan Africa,2,15.473
South Africa,1966,Sub-Saharan Africa,2,15.157
South Africa,1967,Sub-Saharan Africa,2,14.837
South Africa,1968,Sub-Saharan Africa,2,14.517
South Africa,1969,Sub-Saharan Africa,2,14.197
South Africa,1970,Sub-Saharan Africa,2,13.879
South Africa,1971,Sub-Saharan Africa,2,13.569
South Africa,1972,Sub-Saharan Africa,2,13.266
South Africa,1973,Sub-Saharan Africa,2,12.969
South Africa,1974,Sub-Saharan Africa,2,12.678
South Africa,1975,Sub-Saharan Africa,2,12.386
South Africa,1976,Sub-Saharan Africa,2,12.085
South Africa,1977,Sub-Saharan Africa,2,11.771
South Africa,1978,Sub-Saharan Africa,2,11.442
South Africa,1979,Sub-Saharan Africa,2,11.1
South Africa,1980,Sub-Saharan Africa,2,10.748
South Africa,1981,Sub-Saharan Africa,2,10.393
South Africa,1982,Sub-Saharan Africa,2,10.043
South Africa,1983,Sub-Saharan Africa,2,9.708
South Africa,1984,Sub-Saharan Africa,2,9.393
South Africa,1985,Sub-Saharan Africa,2,9.099
South Africa,1986,Sub-Saharan Africa,2,8.821
South Africa,1987,Sub-Saharan Africa,2,8.559
South Africa,1988,Sub-Saharan Africa,2,8.319
South Africa,1989,Sub-Saharan Africa,2,8.113
South Africa,1990,Sub-Saharan Africa,2,7.955
South Africa,1991,Sub-Saharan Africa,2,7.86
South Africa,1992,Sub-Saharan Africa,2,7.842
South Africa,1993,Sub-Saharan Africa,2,7.913
South Africa,1994,Sub-Saharan Africa,2,8.084
South Africa,1995,Sub-Saharan Africa,2,8.378
South Africa,1996,Sub-Saharan Africa,2,8.818
South Africa,1997,Sub-Saharan Africa,2,9.396
South Africa,1998,Sub-Saharan Africa,2,10.087
South Africa,1999,Sub-Saharan Africa,2,10.858
South Africa,2000,Sub-Saharan Africa,2,11.665
South Africa,2001,Sub-Saharan Africa,2,12.463
South Africa,2002,Sub-Saharan Africa,2,13.202
South Africa,2003,Sub-Saharan Africa,2,13.84
South Africa,2004,Sub-Saharan Africa,2,14.341
South Africa,2005,Sub-Saharan Africa,2,14.669
South Africa,2006,Sub-Saharan Africa,2,14.796
South Africa,2007,Sub-Saharan Africa,2,14.747
South Africa,2008,Sub-Saharan Africa,2,14.557
South Africa,2009,Sub-Saharan Africa,2,14.257
South Africa,2010,Sub-Saharan Africa,2,13.901
South Africa,2011,Sub-Saharan Africa,2,13.547
South Africa,2012,Sub-Saharan Africa,2,13.244
South Africa,2013,Sub-Saharan Africa,2,13.025
Uzbekistan,1960,Europe & Central Asia,1,13.7
Uzbekistan,1961,Europe & Central Asia,1,13.37
Uzbekistan,1962,Europe & Central Asia,1,13.015
Uzbekistan,1963,Europe & Central Asia,1,12.641
Uzbekistan,1964,Europe & Central Asia,1,12.257
Uzbekistan,1965,Europe & Central Asia,1,11.874
Uzbekistan,1966,Europe & Central Asia,1,11.502
Uzbekistan,1967,Europe & Central Asia,1,11.149
Uzbekistan,1968,Europe & Central Asia,1,10.821
Uzbekistan,1969,Europe & Central Asia,1,10.524
Uzbekistan,1970,Europe & Central Asia,1,10.261
Uzbekistan,1971,Europe & Central Asia,1,10.032
Uzbekistan,1972,Europe & Central Asia,1,9.833
Uzbekistan,1973,Europe & Central Asia,1,9.654
Uzbekistan,1974,Europe & Central Asia,1,9.492
Uzbekistan,1975,Europe & Central Asia,1,9.338
Uzbekistan,1976,Europe & Central Asia,1,9.185
Uzbekistan,1977,Europe & Central Asia,1,9.029
Uzbekistan,1978,Europe & Central Asia,1,8.868
Uzbekistan,1979,Europe & Central Asia,1,7
Uzbekistan,1980,Europe & Central Asia,1,7.5
Uzbekistan,1981,Europe & Central Asia,1,7.2
Uzbekistan,1982,Europe & Central Asia,1,7.4
Uzbekistan,1983,Europe & Central Asia,1,7.5
Uzbekistan,1984,Europe & Central Asia,1,7.5
Uzbekistan,1985,Europe & Central Asia,1,7.2
Uzbekistan,1986,Europe & Central Asia,1,7.1
Uzbekistan,1987,Europe & Central Asia,1,7
Uzbekistan,1988,Europe & Central Asia,1,6.9
Uzbekistan,1989,Europe & Central Asia,1,6.3
Uzbekistan,1990,Europe & Central Asia,1,6.1
Uzbekistan,1991,Europe & Central Asia,1,6.2
Uzbekistan,1992,Europe & Central Asia,1,6.5
Uzbekistan,1993,Europe & Central Asia,1,6.6
